Cliente_ID,Region,Zona,Deuda_Expuesta,Canal_Asignado,Prob_Incremental,Costo_Incurrido,Valor_Esperado_Neto
3957,Centro,rural,339.55,Control,0.0,0.0,0.0
3959,Lima,urbano,658.74,Llamada,0.4258588908223139,1.5,279.03028574029105
3960,Sur,urbano,184.09,Control,0.0,0.0,0.0
3974,Centro,rural,44.08,Control,0.0,0.0,0.0
3975,Lima,urbano,557.1,Llamada,0.2530942859305673,1.5,139.49882669191905
3979,Norte,urbano,232.35,Control,0.0,0.0,0.0
3985,Centro,urbano,192.98,Control,0.0,0.0,0.0
3989,Norte,urbano,427.02,SMS,0.41397946849928413,0.2,176.57751263856431
3994,Sur,rural,300.72,Control,0.0,0.0,0.0
3998,Centro,urbano,815.32,Llamada,0.2086867184026966,1.5,168.6464552480866
4000,Lima,rural,217.55,Control,0.0,0.0,0.0
4001,Norte,rural,747.68,Control,0.0,0.0,0.0
4012,Sur,rural,616.74,WhatsApp,0.3090243665699726,0.1,190.48768783836493
4014,Norte,urbano,522.52,SMS,0.302102329257052,0.2,157.6545090833948
4018,Sur,rural,391.92,Control,0.0,0.0,0.0
4026,Lima,rural,844.57,Llamada,0.2807228185496361,1.5,235.59007086246618
4027,Norte,rural,564.89,Llamada,0.3420175533869432,1.5,191.70229573275031
4030,Lima,urbano,678.37,WhatsApp,0.4557682048465759,0.1,309.0794771217717
4031,Centro,rural,1249.9,WhatsApp,0.38709072724965343,0.1,483.72469998934184
4034,Norte,urbano,1530.0900000000001,Campo,0.7554977597044618,8.0,1147.9795671462
4037,Norte,urbano,522.89,Control,0.0,0.0,0.0
4041,Centro,urbano,31.98,Control,0.0,0.0,0.0
4042,Norte,urbano,518.97,Llamada,0.34906500598089424,1.5,179.6542661539047
4046,Lima,urbano,199.1,Control,0.0,0.0,0.0
4050,Lima,urbano,713.97,Llamada,0.2845022208441096,1.5,201.62605061606894
4053,Norte,urbano,333.17,Control,0.0,0.0,0.0
4056,Lima,rural,563.56,Control,0.0,0.0,0.0
4059,Centro,urbano,700.87,SMS,0.3490337949005303,0.2,244.4273158319347
4060,Centro,urbano,346.92,Control,0.0,0.0,0.0
4063,Lima,rural,607.26,Llamada,0.34057155802420797,1.5,205.31548432578052
4070,Centro,urbano,571.22,Control,0.0,0.0,0.0
4072,Sur,urbano,795.36,WhatsApp,0.5020462801303558,0.1,399.20752936447974
4077,Centro,rural,744.37,WhatsApp,0.3337845423325503,0.1,248.35919977608046
4082,Centro,urbano,314.95,Control,0.0,0.0,0.0
4083,Norte,urbano,445.43,SMS,0.3535678514121494,0.2,157.28972805451372
4084,Sur,urbano,1005.26,WhatsApp,0.39470233313332526,0.1,396.6784674056065
4087,Centro,urbano,432.67,Control,0.0,0.0,0.0
4088,Centro,urbano,460.39,SMS,0.3190060197548798,0.2,146.66718143494913
4095,Norte,urbano,474.32,Control,0.0,0.0,0.0
4097,Sur,urbano,609.28,WhatsApp,0.4254248859088128,0.1,259.1028744865214
4098,Centro,urbano,1113.0,WhatsApp,0.36974743492287326,0.1,411.42889506915793
4107,Centro,rural,606.24,Control,0.0,0.0,0.0
4108,Norte,urbano,528.33,SMS,0.39682601835626014,0.2,209.45509027816294
4110,Norte,rural,535.87,Control,0.0,0.0,0.0
4116,Lima,urbano,467.25,WhatsApp,0.39507030172127433,0.1,184.49659847926543
4123,Sur,rural,333.6,SMS,0.5038763335912073,0.2,167.8931448860268
4126,Sur,urbano,907.28,WhatsApp,0.24580618434511342,0.1,222.9150349326345
4127,Norte,urbano,788.19,Llamada,0.33999084855720674,1.5,266.4773869243048
4128,Norte,urbano,1017.55,Llamada,0.20003878589937613,1.5,202.04946659191017
4136,Centro,urbano,1073.91,SMS,0.29881159707308086,0.2,320.6967622127523
4137,Centro,urbano,552.21,WhatsApp,0.4292099031504826,0.1,236.914000618728
4139,Lima,rural,352.72,Llamada,0.42920120881128226,1.5,149.8878503719155
4140,Lima,urbano,637.79,WhatsApp,0.41949077251072053,0.1,267.4470197996124
4141,Sur,urbano,665.77,Llamada,0.32210328264822924,1.5,212.94670248871157
4148,Norte,rural,402.31,Control,0.0,0.0,0.0
4155,Lima,urbano,214.92,Control,0.0,0.0,0.0
4159,Sur,urbano,46.19,Control,0.0,0.0,0.0
4161,Lima,urbano,243.23,Control,0.0,0.0,0.0
4164,Centro,urbano,679.48,SMS,0.2926429472882167,0.2,198.64502982339752
4165,Lima,urbano,424.84,Control,0.0,0.0,0.0
4180,Sur,urbano,473.34,Control,0.0,0.0,0.0
4183,Lima,urbano,1348.33,Control,0.0,0.0,0.0
4188,Sur,urbano,210.81,Control,0.0,0.0,0.0
4191,Norte,urbano,328.38,Control,0.0,0.0,0.0
4193,Norte,urbano,348.26,Control,0.0,0.0,0.0
4195,Norte,urbano,827.61,Control,0.0,0.0,0.0
4203,Lima,rural,128.16,Control,0.0,0.0,0.0
4204,Norte,rural,92.57,Control,0.0,0.0,0.0
4209,Lima,urbano,190.57,Control,0.0,0.0,0.0
4212,Norte,urbano,351.68,Control,0.0,0.0,0.0
4213,Sur,urbano,510.6,Llamada,0.38418174137401073,1.5,194.66319714556988
4214,Sur,urbano,264.38,Control,0.0,0.0,0.0
4218,Sur,rural,628.85,Llamada,0.35573165669083406,1.5,222.201852310031
4220,Sur,rural,1453.13,WhatsApp,0.422089145973912,0.1,613.2504006890708
4225,Norte,rural,346.85,Control,0.0,0.0,0.0
4231,Centro,urbano,61.86,Control,0.0,0.0,0.0
4232,Lima,urbano,247.0,Control,0.0,0.0,0.0
4234,Sur,urbano,1155.45,WhatsApp,0.16480314980883992,0.1,190.3217994466241
4247,Sur,urbano,397.05,Control,0.0,0.0,0.0
4280,Lima,urbano,212.71999999999997,Control,0.0,0.0,0.0
4282,Lima,rural,452.08,WhatsApp,0.47934564122499296,0.1,216.6025774849948
4284,Sur,urbano,1546.05,WhatsApp,0.13767205354264883,0.1,212.74787837961222
4286,Centro,rural,701.51,SMS,0.3352953193876539,0.2,235.01301950363307
4287,Centro,urbano,675.71,WhatsApp,0.4135240790309168,0.1,279.3223554419808
4289,Norte,urbano,1052.84,Llamada,0.29189642836211926,1.5,305.82023563677365
4297,Centro,urbano,342.63,Control,0.0,0.0,0.0
4302,Lima,urbano,386.3,Control,0.0,0.0,0.0
4305,Norte,rural,278.7,Control,0.0,0.0,0.0
4309,Norte,urbano,46.76,Control,0.0,0.0,0.0
4312,Sur,urbano,886.09,SMS,0.2369379339113607,0.2,209.74833385951763
4313,Lima,urbano,1361.05,WhatsApp,0.2969629095485543,0.1,404.0813680410598
4317,Norte,urbano,55.4,Control,0.0,0.0,0.0
4319,Centro,urbano,232.96,Control,0.0,0.0,0.0
4321,Lima,rural,315.0,Control,0.0,0.0,0.0
4328,Sur,urbano,650.89,Llamada,0.4270228180633844,1.5,276.44488204927626
4331,Norte,rural,432.74,Llamada,0.3876517717385404,1.5,166.25242770213598
4332,Sur,urbano,655.47,SMS,0.25203586414316176,0.2,165.00194786991827
4345,Sur,urbano,1088.56,Llamada,0.2801688509952175,1.5,303.48060443935395
4346,Lima,rural,677.36,WhatsApp,0.44231796078418495,0.1,299.5084939167755
4347,Lima,rural,31.09,Control,0.0,0.0,0.0
4348,Centro,rural,822.87,Control,0.0,0.0,0.0
4351,Sur,rural,812.79,WhatsApp,0.33581617206477865,0.1,272.8480264925314
4352,Centro,urbano,705.2,Llamada,0.2952400525442622,1.5,206.70328505421372
4354,Lima,urbano,827.49,Llamada,0.26321090186691826,1.5,216.3043891858562
4358,Centro,urbano,95.64,Control,0.0,0.0,0.0
4360,Lima,rural,276.9,Control,0.0,0.0,0.0
4361,Lima,urbano,293.9,Control,0.0,0.0,0.0
4365,Sur,urbano,239.46,Control,0.0,0.0,0.0
4367,Centro,urbano,537.05,SMS,0.3101852636312267,0.2,166.3849958331503
4368,Lima,urbano,367.05,Control,0.0,0.0,0.0
4373,Sur,urbano,153.28,Control,0.0,0.0,0.0
4376,Norte,urbano,72.01,Control,0.0,0.0,0.0
4380,Sur,rural,1002.18,WhatsApp,0.4498420614435281,0.1,450.72271713747494
4381,Lima,rural,355.2,Control,0.0,0.0,0.0
4385,Sur,rural,1006.17,WhatsApp,0.3789709801440987,0.1,381.20923109158775
4387,Lima,urbano,639.08,SMS,0.4604884630140293,0.2,294.08896694300586
4389,Norte,urbano,293.91,Control,0.0,0.0,0.0
4390,Centro,urbano,92.69,Control,0.0,0.0,0.0
4393,Norte,urbano,872.98,SMS,0.30794470355844167,0.2,268.62956731244844
4397,Centro,rural,457.22,Control,0.0,0.0,0.0
4398,Centro,rural,119.1,Control,0.0,0.0,0.0
4399,Lima,rural,474.9,Control,0.0,0.0,0.0
4401,Centro,rural,991.9,Llamada,0.20505697934875017,1.5,201.89601781602528
4407,Lima,rural,63.81,Control,0.0,0.0,0.0
4409,Lima,rural,371.36,Control,0.0,0.0,0.0
4410,Norte,urbano,360.99,Control,0.0,0.0,0.0
4411,Norte,rural,1069.47,WhatsApp,0.23066567266470162,0.1,246.59001694471846
4419,Centro,urbano,714.9300000000001,Llamada,0.3411226553424573,1.5,242.378819983983
4420,Sur,rural,363.63,Control,0.0,0.0,0.0
4427,Sur,urbano,93.38,Control,0.0,0.0,0.0
4429,Sur,urbano,268.98,Control,0.0,0.0,0.0
4434,Centro,rural,1104.52,Campo,0.3298832282027151,8.0,356.3626232144629
4442,Sur,urbano,305.76,Control,0.0,0.0,0.0
4443,Lima,urbano,2017.6,Campo,0.6656338692909042,8.0,1334.9828946813282
4445,Norte,urbano,390.93,Control,0.0,0.0,0.0
4453,Norte,rural,927.68,WhatsApp,0.25873450561044653,0.1,239.92282616469902
4454,Sur,urbano,1016.7,WhatsApp,0.32692581873541116,0.1,332.28547990829253
4455,Centro,urbano,661.12,WhatsApp,0.4215687399705753,0.1,278.6075253693467
4469,Norte,urbano,610.08,Control,0.0,0.0,0.0
4474,Centro,urbano,517.93,WhatsApp,0.4663532852529412,0.1,241.4383570310558
4477,Centro,urbano,1678.08,Llamada,0.5410783074945451,1.5,906.4726862404463
4491,Norte,rural,226.94,Control,0.0,0.0,0.0
4493,Centro,urbano,156.12,Control,0.0,0.0,0.0
4495,Norte,urbano,391.8,Control,0.0,0.0,0.0
4497,Norte,rural,78.01,Control,0.0,0.0,0.0
4501,Sur,rural,675.94,WhatsApp,0.4679498148097184,0.1,316.2059978224811
4503,Sur,urbano,781.03,Llamada,0.38070055101588673,1.5,295.838551359938
4507,Norte,urbano,974.1,WhatsApp,0.3097533486903269,0.1,301.63073695924743
4512,Centro,urbano,354.72,Control,0.0,0.0,0.0
4513,Lima,rural,712.05,SMS,0.49361121833126687,0.2,351.2758680127786
4514,Lima,urbano,708.19,Llamada,0.2828664405466295,1.5,198.82318453071758
4519,Sur,urbano,751.15,Llamada,0.3018007747988,1.5,225.19765199011863
4520,Sur,urbano,206.82,Control,0.0,0.0,0.0
4524,Centro,rural,662.72,Llamada,0.33561886293605253,1.5,220.92133284498075
4526,Sur,urbano,43.23,Control,0.0,0.0,0.0
4532,Norte,rural,403.48,Control,0.0,0.0,0.0
4535,Centro,urbano,262.65,Control,0.0,0.0,0.0
4536,Centro,rural,291.32,Control,0.0,0.0,0.0
4537,Sur,rural,539.49,WhatsApp,0.4571715435002742,0.1,246.53947600296294
4538,Lima,urbano,436.66,Llamada,0.35420895386864554,1.5,153.16888179628276
4539,Lima,urbano,876.08,Llamada,0.345257193566628,1.5,300.97292213985145
4540,Norte,urbano,612.59,Control,0.0,0.0,0.0
4542,Sur,urbano,779.96,Llamada,0.277403056047104,1.5,214.86328759449927
4543,Norte,rural,237.34,Control,0.0,0.0,0.0
4546,Norte,urbano,103.55,Control,0.0,0.0,0.0
4548,Sur,urbano,629.99,Llamada,0.3305020022168964,1.5,206.71295637662257
4552,Centro,urbano,747.48,WhatsApp,0.4209943109818952,0.1,314.58482757274703
4557,Centro,urbano,704.11,WhatsApp,0.35102750021646717,0.1,247.06197317741672
4558,Centro,urbano,440.33,Control,0.0,0.0,0.0
4561,Lima,rural,217.04,Control,0.0,0.0,0.0
4571,Lima,rural,743.53,Llamada,0.3121898741427789,1.5,230.62253712138036
4576,Lima,urbano,258.51,Control,0.0,0.0,0.0
4582,Centro,urbano,371.1,Control,0.0,0.0,0.0
4584,Lima,rural,54.21,Control,0.0,0.0,0.0
4588,Centro,urbano,817.65,SMS,0.2736114082782452,0.2,223.5183679787072
4589,Centro,urbano,71.63,Control,0.0,0.0,0.0
4590,Sur,rural,925.74,Llamada,0.28452729142061384,1.5,261.8982947597191
4591,Sur,urbano,289.31,Control,0.0,0.0,0.0
4592,Lima,rural,593.87,Control,0.0,0.0,0.0
4594,Lima,rural,480.84,Control,0.0,0.0,0.0
4596,Sur,rural,477.4,Control,0.0,0.0,0.0
4600,Lima,urbano,1492.6,Llamada,0.29860304249075886,1.5,444.19490122170663
4601,Centro,urbano,1175.77,SMS,0.43263509631738517,0.2,508.47936719709196
4603,Lima,rural,381.73,Control,0.0,0.0,0.0
4604,Lima,rural,248.04,Control,0.0,0.0,0.0
4606,Sur,urbano,206.11,Control,0.0,0.0,0.0
4608,Centro,urbano,432.02,Control,0.0,0.0,0.0
4611,Lima,urbano,216.25,Control,0.0,0.0,0.0
4612,Lima,urbano,697.56,Control,0.0,0.0,0.0
4614,Sur,rural,1217.81,Control,0.0,0.0,0.0
4618,Norte,urbano,501.7,Control,0.0,0.0,0.0
4619,Lima,urbano,718.22,WhatsApp,0.30625074612427405,0.1,219.85541088137612
4626,Centro,urbano,471.78,Control,0.0,0.0,0.0
4629,Lima,urbano,1456.36,Llamada,0.26316682983082684,1.5,381.76564429242296
4630,Sur,urbano,761.04,Control,0.0,0.0,0.0
4641,Centro,urbano,164.67,Control,0.0,0.0,0.0
4642,Norte,rural,919.23,WhatsApp,0.23195231813715472,0.1,213.11752940121676
4654,Lima,urbano,367.84,Control,0.0,0.0,0.0
4655,Sur,rural,540.08,Control,0.0,0.0,0.0
4656,Centro,urbano,702.33,Control,0.0,0.0,0.0
4659,Lima,rural,887.87,WhatsApp,0.2906934503308167,0.1,257.99799374522223
4661,Lima,rural,471.01,Control,0.0,0.0,0.0
4662,Centro,urbano,954.14,Llamada,0.26731278840439693,1.5,253.55382392817128
4663,Lima,urbano,561.7,Llamada,0.2844056235059394,1.5,158.2506387232862
4664,Sur,urbano,163.91,Control,0.0,0.0,0.0
4667,Lima,urbano,384.03,Control,0.0,0.0,0.0
4672,Centro,urbano,615.48,Control,0.0,0.0,0.0
4676,Centro,urbano,370.55,Control,0.0,0.0,0.0
4678,Centro,urbano,574.58,Control,0.0,0.0,0.0
4682,Lima,urbano,1113.81,Llamada,0.48142293233993483,1.5,534.7136762695428
4687,Sur,urbano,970.53,WhatsApp,0.4976147741563217,0.1,482.8500667619349
4692,Norte,rural,998.02,WhatsApp,0.4260633473971781,0.1,425.11974196933164
4693,Lima,rural,751.79,WhatsApp,0.3488294962237325,0.1,262.1465269660398
4698,Lima,urbano,292.91,Control,0.0,0.0,0.0
4700,Sur,urbano,739.5,WhatsApp,0.37545282784588724,0.1,277.54736619203356
4703,Centro,rural,1340.53,WhatsApp,0.36923159438543246,0.1,494.86602922150377
4705,Norte,urbano,55.21,Control,0.0,0.0,0.0
4709,Centro,urbano,474.84,Control,0.0,0.0,0.0
4719,Lima,urbano,510.47,WhatsApp,0.3691017160291209,0.1,188.31535298138536
4729,Lima,rural,579.63,Llamada,0.4335759918294636,1.5,249.81365214411198
4730,Lima,urbano,1311.87,WhatsApp,0.4112546685257933,0.1,539.4126619989323
4735,Centro,rural,771.48,WhatsApp,0.36382953682356306,0.1,280.58721106864243
4737,Norte,urbano,1162.36,Control,0.0,0.0,0.0
4738,Norte,urbano,518.29,Llamada,0.2721667671374733,1.5,139.56131373968103
4739,Norte,urbano,475.36,Control,0.0,0.0,0.0
4740,Centro,urbano,798.78,Llamada,0.22915583968525116,1.5,181.54510162378492
4742,Lima,rural,337.67,Control,0.0,0.0,0.0
4746,Lima,urbano,678.34,Llamada,0.3151308211913335,1.5,212.26584124692917
4747,Centro,urbano,89.59,Control,0.0,0.0,0.0
4754,Lima,urbano,1183.38,WhatsApp,0.2991890729428022,0.1,353.9543651390533
4757,Lima,urbano,390.27,Control,0.0,0.0,0.0
4759,Sur,urbano,427.24,Control,0.0,0.0,0.0
4760,Lima,urbano,1237.61,Control,0.0,0.0,0.0
4761,Lima,urbano,307.19,Control,0.0,0.0,0.0
4764,Norte,urbano,668.17,Llamada,0.25377682418138,1.5,168.06606061327264
4766,Lima,urbano,452.44,Control,0.0,0.0,0.0
4770,Sur,urbano,438.63,Control,0.0,0.0,0.0
4775,Sur,urbano,501.07,SMS,0.4206359636299293,0.2,210.56806229604868
4776,Lima,urbano,1162.15,WhatsApp,0.2565441556273921,0.1,298.0427904623737
4778,Sur,urbano,1062.87,Control,0.0,0.0,0.0
4780,Sur,urbano,1848.84,Campo,0.5933607027961308,8.0,1089.0290017575985
4787,Norte,urbano,595.32,WhatsApp,0.5236671285381891,0.1,311.6495149613547
4789,Lima,urbano,43.68,Control,0.0,0.0,0.0
4791,Sur,urbano,160.67,Control,0.0,0.0,0.0
4792,Sur,rural,364.66,Control,0.0,0.0,0.0
4795,Norte,urbano,1083.37,WhatsApp,0.2898651032692224,0.1,313.9311569287774
4808,Lima,urbano,498.89,SMS,0.30940757322112616,0.2,154.16034420428764
4809,Norte,urbano,1059.76,Campo,0.3744595584606692,8.0,388.8372616742788
4813,Norte,urbano,262.29,Control,0.0,0.0,0.0
4817,Sur,urbano,861.03,Control,0.0,0.0,0.0
4825,Norte,rural,470.06,Control,0.0,0.0,0.0
4830,Centro,urbano,831.17,Llamada,0.31064287106217625,1.5,256.697035140749
4833,Centro,urbano,530.88,Llamada,0.29415882983607233,1.5,154.6630395833741
4834,Norte,rural,826.02,SMS,0.3822915756612262,0.2,315.58048732768606
4838,Lima,rural,556.31,SMS,0.3532250842116325,0.2,196.30264659777328
4843,Norte,urbano,276.26,Control,0.0,0.0,0.0
4845,Norte,urbano,1074.46,WhatsApp,0.2456023454144713,0.1,263.7898960540328
4847,Centro,urbano,540.81,Llamada,0.34474033082620237,1.5,184.93901831411847
4853,Norte,urbano,591.05,Llamada,0.3186417348492012,1.5,186.83319738262037
4854,Norte,rural,792.3,Llamada,0.3819089824503703,1.5,301.08648679542836
4858,Lima,urbano,950.56,WhatsApp,0.39053522725051987,0.1,371.1271656152541
4859,Norte,rural,763.45,Control,0.0,0.0,0.0
4871,Centro,rural,468.47,Llamada,0.32232661173928545,1.5,149.50034780150307
4873,Centro,urbano,187.49,Control,0.0,0.0,0.0
4877,Lima,urbano,584.96,SMS,0.2727164608650728,0.2,159.32822094763299
4878,Lima,urbano,470.18,Control,0.0,0.0,0.0
4882,Norte,rural,1037.61,WhatsApp,0.421735091708491,0.1,437.4965485076473
4886,Sur,rural,618.01,Llamada,0.34458274952898194,1.5,211.45558503640612
4890,Centro,urbano,268.08,Control,0.0,0.0,0.0
4894,Norte,urbano,548.15,Control,0.0,0.0,0.0
4895,Lima,urbano,912.4,Control,0.0,0.0,0.0
4897,Lima,urbano,193.83,Control,0.0,0.0,0.0
4899,Centro,urbano,694.4,Llamada,0.23723209945022472,1.5,163.23396985823604
4903,Centro,urbano,515.78,Llamada,0.31726042523649267,1.5,162.13658212847818
4905,Sur,urbano,408.45,Llamada,0.3651774670243083,1.5,147.65673640607872
4907,Centro,urbano,524.98,Control,0.0,0.0,0.0
4910,Lima,rural,384.92,Control,0.0,0.0,0.0
4913,Sur,urbano,669.95,SMS,0.3947348490340059,0.2,264.2526121103323
4915,Norte,urbano,915.47,Llamada,0.32182988326337314,1.5,293.12560323112024
4917,Lima,rural,865.11,SMS,0.32939530030400577,0.2,284.76316824599843
4923,Centro,rural,413.57,Control,0.0,0.0,0.0
4925,Sur,rural,420.42,Control,0.0,0.0,0.0
4932,Lima,urbano,683.95,Llamada,0.3944824097358365,1.5,268.3062441388254
4934,Sur,rural,109.16,Control,0.0,0.0,0.0
4938,Lima,rural,183.0,Control,0.0,0.0,0.0
4942,Norte,urbano,609.41,Llamada,0.37353977085748624,1.5,226.13887175826068
4948,Lima,urbano,931.23,Control,0.0,0.0,0.0
4949,Norte,urbano,692.53,SMS,0.3261939129118776,0.2,225.6990705088626
4954,Centro,rural,438.8,Llamada,0.40901142656865336,1.5,177.9742139783251
4956,Sur,rural,743.77,Llamada,0.4045333993379681,1.5,299.3798064256005
4957,Centro,urbano,978.89,WhatsApp,0.5050070640902876,0.1,494.2463649673416
4962,Lima,urbano,1033.4499999999998,SMS,0.5356054216660605,0.2,553.3214230207901
4968,Lima,urbano,295.36,Control,0.0,0.0,0.0
4969,Centro,urbano,975.17,Llamada,0.3349582786384856,1.5,325.141264579892
4979,Lima,urbano,817.15,WhatsApp,0.3022068469149478,0.1,246.84832495654962
4981,Centro,urbano,1322.99,WhatsApp,0.19134716572893806,0.1,253.05038678772777
4982,Sur,urbano,76.88,Control,0.0,0.0,0.0
4990,Sur,urbano,293.47,Control,0.0,0.0,0.0
4997,Centro,rural,715.11,Llamada,0.3187100526104705,1.5,226.41274572227354
4999,Centro,urbano,682.64,WhatsApp,0.40520348283906693,0.1,276.50810552526065
5000,Norte,urbano,70.97,Control,0.0,0.0,0.0
5005,Centro,urbano,326.81,Control,0.0,0.0,0.0
5010,Norte,rural,323.58,Control,0.0,0.0,0.0
5012,Sur,rural,582.28,Llamada,0.4286314010620723,1.5,248.08349221042346
5013,Centro,urbano,1455.39,Control,0.0,0.0,0.0
5016,Lima,urbano,857.04,WhatsApp,0.3801979672214824,0.1,325.74486582749927
5017,Centro,urbano,371.51,Control,0.0,0.0,0.0
5020,Centro,urbano,450.03,Control,0.0,0.0,0.0
5021,Sur,urbano,250.58,Control,0.0,0.0,0.0
5022,Sur,urbano,764.46,Control,0.0,0.0,0.0
5037,Norte,rural,153.98,Control,0.0,0.0,0.0
5040,Norte,rural,422.31,SMS,0.463365753297317,0.2,195.48399127498996
5044,Norte,urbano,795.16,WhatsApp,0.3352506693845131,0.1,266.4779222677894
5045,Norte,urbano,437.1,Llamada,0.3361470270973144,1.5,145.42986554423615
5050,Sur,rural,282.11,Control,0.0,0.0,0.0
5053,Centro,rural,1603.93,Campo,0.5973446287959928,8.0,950.0989704647568
5056,Norte,urbano,1306.2199999999998,SMS,0.5723464791132744,0.2,747.4104179473411
5062,Sur,rural,565.44,Control,0.0,0.0,0.0
5064,Centro,urbano,483.7,Control,0.0,0.0,0.0
5066,Lima,urbano,989.02,Llamada,0.22503350871612532,1.5,221.06264079042225
5067,Lima,urbano,76.23,Control,0.0,0.0,0.0
5069,Lima,urbano,188.06,Control,0.0,0.0,0.0
5070,Centro,rural,476.02,Control,0.0,0.0,0.0
5075,Norte,urbano,612.61,Control,0.0,0.0,0.0
5077,Lima,urbano,577.76,WhatsApp,0.42127204282927033,0.1,243.29413546503923
5079,Centro,urbano,1439.2,Llamada,0.47764430815344056,1.5,685.9256882944317
5082,Sur,urbano,892.55,WhatsApp,0.300503944836672,0.1,268.1147959639715
5083,Sur,rural,136.53,Control,0.0,0.0,0.0
5084,Sur,rural,1161.84,WhatsApp,0.28912852469583555,0.1,335.82108513260954
5085,Sur,urbano,68.84,Control,0.0,0.0,0.0
5086,Sur,urbano,696.88,Llamada,0.4085771691841402,1.5,283.2292576610436
5094,Lima,urbano,1165.58,Control,0.0,0.0,0.0
5101,Centro,urbano,766.35,SMS,0.3466852231302022,0.2,265.4822207458305
5108,Norte,rural,656.43,SMS,0.31587146635577096,0.2,207.14750665991872
5109,Norte,urbano,257.42,Control,0.0,0.0,0.0
5119,Norte,urbano,73.13,Control,0.0,0.0,0.0
5127,Norte,urbano,348.12,Control,0.0,0.0,0.0
5129,Lima,urbano,292.07,Control,0.0,0.0,0.0
5135,Sur,urbano,144.49,Control,0.0,0.0,0.0
5136,Norte,rural,712.44,Llamada,0.3582997658006668,1.5,253.76708514702707
5138,Norte,rural,1185.27,SMS,0.5695787425843123,0.2,674.9045962229078
5139,Sur,urbano,699.7,WhatsApp,0.39682436335141325,0.1,277.55800703698384
5140,Lima,urbano,246.08,Control,0.0,0.0,0.0
5146,Centro,urbano,872.11,SMS,0.23860931436788135,0.2,207.89356915337302
5149,Lima,urbano,682.83,SMS,0.3028793217211414,0.2,206.615087250847
5152,Norte,rural,681.35,Llamada,0.3956866514208398,1.5,268.1010999455892
5156,Sur,urbano,491.89,Control,0.0,0.0,0.0
5170,Lima,urbano,755.13,WhatsApp,0.39266887178712284,0.1,296.41604515261
5174,Sur,rural,1849.4499999999998,SMS,0.638925087565642,0.2,1181.4600031982766
5177,Norte,urbano,685.22,WhatsApp,0.47078836451340766,0.1,322.4936031318772
5179,Norte,rural,687.61,WhatsApp,0.33285520217995157,0.1,228.7745655709565
5180,Centro,urbano,696.34,SMS,0.31682081754785346,0.2,220.4150080912723
5183,Sur,urbano,721.62,Llamada,0.20560091832372568,1.5,146.86573468076693
5186,Lima,urbano,665.67,WhatsApp,0.3254719276737388,0.1,216.5568980945777
5194,Lima,urbano,1348.16,WhatsApp,0.3405813236422886,0.1,459.0581172815878
5196,Centro,urbano,441.75,Control,0.0,0.0,0.0
5201,Centro,urbano,580.33,WhatsApp,0.4825409328087904,0.1,279.93297953692536
5203,Norte,urbano,308.8,Control,0.0,0.0,0.0
5213,Norte,urbano,175.24,Control,0.0,0.0,0.0
5215,Lima,urbano,822.65,WhatsApp,0.26622619772179934,0.1,218.91098155583822
5218,Centro,urbano,1013.28,WhatsApp,0.6017225194946135,0.1,609.613394553502
5222,Lima,urbano,702.94,SMS,0.2185668792183827,0.2,153.43940207776996
5223,Centro,urbano,989.36,SMS,0.2318794938738789,0.2,229.21229605906086
5224,Lima,urbano,67.48,Control,0.0,0.0,0.0
5226,Centro,urbano,1200.83,WhatsApp,0.22100137944070375,0.1,265.28508647378027
5230,Norte,urbano,112.29,Control,0.0,0.0,0.0
5231,Centro,rural,1002.21,Llamada,0.1801130517981005,1.5,179.01110164257432
5232,Centro,urbano,534.6,WhatsApp,0.4610254887518408,0.1,246.3642262867341
5235,Sur,urbano,808.32,WhatsApp,0.3926595887609986,0.1,317.2945987872904
5237,Sur,urbano,983.68,WhatsApp,0.2606491559516492,0.1,256.29536172651825
5240,Sur,rural,622.24,Control,0.0,0.0,0.0
5241,Centro,urbano,482.38,Control,0.0,0.0,0.0
5245,Lima,rural,448.08,Control,0.0,0.0,0.0
5246,Centro,rural,530.01,Llamada,0.2912548441275826,1.5,152.86797993606007
5249,Sur,urbano,506.33,Control,0.0,0.0,0.0
5250,Sur,rural,684.71,Llamada,0.29416519190587254,1.5,199.91784854987
5252,Norte,urbano,310.96,Control,0.0,0.0,0.0
5261,Sur,rural,835.07,Control,0.0,0.0,0.0
5263,Sur,urbano,469.79,WhatsApp,0.47553606575774027,0.1,223.30208833232882
5264,Norte,rural,563.38,Control,0.0,0.0,0.0
5266,Centro,urbano,864.84,Llamada,0.2078595215076014,1.5,178.265228580634
5267,Norte,rural,960.88,Llamada,0.15481963812822352,1.5,147.26309388464742
5268,Lima,urbano,786.79,Llamada,0.21312130174982036,1.5,166.18170900374116
5283,Norte,urbano,400.56,Control,0.0,0.0,0.0
5285,Centro,urbano,1366.54,Llamada,0.267878109047219,1.5,364.5661511373866
5288,Centro,urbano,485.84,Control,0.0,0.0,0.0
5293,Norte,rural,443.33,SMS,0.3550714586871776,0.2,157.21382977978644
5295,Lima,urbano,122.93,Control,0.0,0.0,0.0
5297,Lima,rural,1607.71,Campo,0.650166721673363,8.0,1037.2795401014823
5298,Centro,urbano,1148.97,WhatsApp,0.2527846895376622,0.1,290.34202473808773
5299,Sur,urbano,979.44,WhatsApp,0.31311865793465327,0.1,306.5809383275168
